PID,Lot_Area,House_Style,Overall_Qual,Overall_Cond,Year_Built,Heating_QC,Central_Air,Gr_Liv_Area,Bedroom_AbvGr,Fireplaces,Garage_Area,Mo_Sold,Yr_Sold,SalePrice,Basement_Area,Full_Bathroom,Half_Bathroom,Total_Bathroom,Deck_Porch_Area,Age_Sold,Season_Sold,Garage_Type_2,Foundation_2,Masonry_Veneer,Lot_Shape_2,House_Style2,Overall_Qual2,Overall_Cond2,Log_Price,Bonus
0534451130,5825,1Story,4,5,1926,Gd,Y,747,1,0,528,6,2006,79900,600,1,0,1,0,80,3,Detached,Concrete/Slab,Y,Irregular,1Story,4,5,11.288531132,0
0534453150,7438,1.5Fin,5,8,1908,Gd,Y,1252,3,0,576,6,2006,127000,504,1,0,1,104,98,3,Attached,Concrete/Slab,N,Irregular,1.5Fin,5,6,11.751942365,0
0534455080,9600,1Story,5,6,1961,TA,Y,1433,3,1,441,6,2006,161000,1251,2,0,2,144,45,3,Attached,Cinder Block,N,Regular,1Story,5,6,11.989159644,0
0534476100,9600,1Story,5,5,1951,Ex,Y,1216,3,0,280,5,2006,135000,1056,2,0,2,0,55,2,Attached,Cinder Block,Y,Regular,1Story,5,5,11.813030057,0
0534479300,9888,1Story,5,6,1954,TA,Y,936,2,0,240,3,2006,121000,936,1,0,1,0,52,2,Attached,Cinder Block,N,Regular,1Story,5,6,11.703545825,0
0535103070,12700,SLvl,6,5,1964,TA,Y,1246,3,2,441,11,2006,172000,1246,2,0,2,69,42,4,Attached,Cinder Block,N,Irregular,SLvl,6,5,12.055249756,0
0535151080,9723,1Story,6,7,1963,TA,Y,1008,2,0,430,10,2006,135000,1008,1,0,1,0,43,4,Attached,Cinder Block,Y,Irregular,1Story,6,6,11.813030057,0
0535151130,7728,SLvl,5,6,1962,TA,Y,1190,3,0,540,5,2006,132500,1106,2,0,2,18,44,2,Attached,Cinder Block,Y,Regular,SLvl,5,6,11.794337924,0
0535152070,8163,SLvl,5,6,1959,TA,Y,1144,3,1,796,3,2006,143000,1144,2,0,2,86,47,2,Attached,Cinder Block,Y,Regular,SLvl,5,6,11.870599909,0
0535152280,8400,1Story,5,5,1957,Gd,Y,1364,3,1,331,3,2006,132000,1179,1,1,1.1,60,49,2,Attached,Cinder Block,N,Regular,1Story,5,5,11.790557202,0
0535176050,11600,1Story,6,5,1960,TA,Y,1383,3,0,292,4,2006,145250,1383,1,1,1.1,45,46,2,Attached,Cinder Block,Y,Regular,1Story,6,5,11.886211675,0
0535177100,9610,1Story,6,6,1958,Ex,Y,1336,3,1,488,12,2006,162000,1121,1,1,1.1,80,48,1,Attached,Cinder Block,Y,Irregular,1Story,6,6,11.995351614,0
0535178100,10000,SLvl,5,6,1956,Ex,Y,1370,3,1,300,2,2006,148000,1058,2,0,2,311,50,1,Attached,Cinder Block,Y,Regular,SLvl,5,6,11.904967553,0
0535179050,14850,1Story,5,5,1957,TA,Y,1092,2,1,299,5,2006,141000,1092,2,0,2,390,49,2,Attached,Cinder Block,N,Irregular,1Story,5,5,11.856515169,0
0535180020,10152,1Story,6,6,1956,Ex,Y,1124,3,1,353,5,2006,153000,1124,2,0,2,353,50,2,Attached,Cinder Block,N,Regular,1Story,6,6,11.9381932,0
0535180070,10011,1Story,5,6,1957,TA,Y,1236,2,1,447,5,2006,134450,1070,1,1,1.1,0,49,2,Attached,Cinder Block,Y,Irregular,1Story,5,6,11.808947662,0
0535301010,7032,SFoyer,5,5,1979,TA,Y,943,2,2,600,12,2006,135960,943,2,0,2,42,27,1,Detached,Cinder Block,N,Irregular,SFoyer,5,5,11.820116004,0
0535303050,11310,1Story,6,5,1954,Ex,Y,1375,2,1,451,6,2006,140000,1367,1,0,1,30,52,3,Attached,Cinder Block,N,Regular,1Story,6,5,11.849397702,0
0535304020,12778,1Story,5,6,1952,Ex,Y,1008,2,0,280,1,2006,139500,1008,2,0,2,154,54,1,Attached,Cinder Block,N,Regular,1Story,5,6,11.84581988,0
0535325130,7700,SLvl,5,7,1956,Ex,Y,1145,3,0,684,9,2006,127000,301,1,0,1,0,50,4,Detached,Cinder Block,N,Regular,SLvl,5,6,11.751942365,0
0535325340,11050,1Story,5,5,1956,Ex,Y,1005,2,1,319,7,2006,133500,1005,1,0,1,288,50,3,Attached,Cinder Block,N,Regular,1Story,5,5,11.801856757,0
0535325350,13600,1Story,5,6,1955,Gd,Y,1056,3,0,300,11,2006,125000,1056,2,1,2.1,0,51,4,Attached,Cinder Block,N,Regular,1Story,5,6,11.736069016,0
0535325450,15428,1Story,5,6,1951,Ex,Y,884,2,0,270,6,2006,142000,884,2,0,2,195,55,3,Attached,Cinder Block,N,Regular,1Story,5,6,11.863582337,0
0535327210,13300,1Story,5,5,1956,Gd,Y,1384,2,0,896,6,2006,159000,1015,2,0,2,398,50,3,Attached,Cinder Block,N,Regular,1Story,5,5,11.976659481,0
0535354130,7500,1.5Fin,6,6,1947,Ex,Y,1312,3,0,649,10,2006,127000,784,1,1,1.1,28,59,4,Detached,Cinder Block,N,Regular,1.5Fin,6,6,11.751942365,0
0535355100,7000,1.5Fin,6,6,1924,Gd,Y,1310,2,0,398,5,2006,112000,617,2,0,2,0,82,2,Attached,Brick/Tile/Stone,N,Regular,1.5Fin,6,6,11.62625415,0
0535375040,10410,1Story,3,8,1930,Ex,Y,713,2,0,371,10,2006,99800,713,1,0,1,75,76,4,Detached,Concrete/Slab,N,Regular,1Story,4,6,11.510923462,0
0535376090,5400,1Story,5,7,1954,Ex,Y,833,2,0,326,8,2006,117000,833,1,0,1,0,52,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.669929214,0
0535377070,10914,1Story,3,3,1929,Fa,N,715,2,0,660,8,2006,68000,715,1,0,1,112,77,3,Detached,Cinder Block,N,Regular,1Story,4,4,11.127262984,0
0535377100,7008,1.5Fin,4,8,1900,Ex,Y,720,1,0,280,3,2006,86900,448,1,0,1,0,106,2,Attached,Brick/Tile/Stone,N,Regular,1.5Fin,4,6,11.372513311,0
0535379100,10800,1Story,5,6,1920,Ex,Y,1130,2,1,720,6,2006,120000,1120,2,0,2,229,86,3,Detached,Brick/Tile/Stone,N,Regular,1Story,5,6,11.695247022,0
0535382130,10800,1.5Fin,5,8,1936,Gd,Y,1466,3,1,566,4,2006,170000,796,2,1,2.1,457,70,2,Attached,Cinder Block,N,Regular,1.5Fin,5,6,12.043553716,0
0535402070,13400,SLvl,5,5,1966,TA,Y,1086,3,1,484,6,2006,159950,1024,2,0,2,0,40,3,Attached,Cinder Block,Y,Regular,SLvl,5,5,11.982616545,0
0535402100,10184,SLvl,6,5,1963,TA,Y,1146,3,1,294,6,2006,165000,1083,1,1,1.1,420,43,3,Attached,Cinder Block,Y,Regular,SLvl,6,5,12.013700753,0
0535402230,9510,1Story,6,5,1962,Ex,Y,1207,3,0,264,5,2006,147000,1135,1,1,1.1,240,44,2,Attached,Cinder Block,Y,Regular,1Story,6,5,11.898187866,0
0535403150,8910,1Story,6,6,1959,Ex,Y,1194,3,1,539,7,2006,159500,655,1,1,1.1,0,47,3,Attached,Cinder Block,N,Regular,1Story,6,6,11.979799201,0
0535404080,7100,1Story,5,7,1957,TA,Y,816,2,0,308,7,2006,129900,816,2,0,2,0,49,3,Detached,Cinder Block,N,Irregular,1Story,5,6,11.774520203,0
0535425050,11650,1Story,7,5,1959,Gd,Y,1472,2,1,484,6,2006,157500,0,2,0,2,295,47,3,Attached,Concrete/Slab,Y,Regular,1Story,6,5,11.967180737,0
0535451190,7200,1Story,5,7,1950,TA,Y,1040,2,0,625,6,2006,109500,0,1,0,1,0,56,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.603679828,0
0535451210,7200,1Story,4,5,1950,TA,Y,1040,2,0,420,7,2006,109900,0,1,0,1,29,56,3,Detached,Concrete/Slab,N,Regular,1Story,4,5,11.60732614,0
0535453160,7560,1Story,5,5,1959,TA,Y,1040,3,0,286,7,2006,133700,1040,1,0,1,140,47,3,Attached,Cinder Block,N,Regular,1Story,5,5,11.803353763,0
0535454030,8544,1Story,3,4,1950,Fa,N,1040,2,0,400,12,2006,81400,0,2,0,2,0,56,1,Detached,Concrete/Slab,N,Regular,1Story,4,4,11.307130552,0
0535454050,8544,1Story,3,4,1949,Fa,N,1040,2,0,400,5,2006,87500,0,2,0,2,0,57,2,Detached,Concrete/Slab,Y,Regular,1Story,4,4,11.379394072,0
0535454060,8544,1Story,3,4,1950,Gd,N,1040,2,0,400,7,2006,93500,0,2,0,2,0,56,3,Detached,Cinder Block,N,Regular,1Story,4,4,11.445716715,0
0535456020,7945,1Story,5,6,1959,Ex,Y,1150,3,0,300,5,2006,141000,1150,2,0,2,0,47,2,Attached,Cinder Block,N,Regular,1Story,5,6,11.856515169,0
0535457070,7000,1Story,5,4,1961,TA,Y,1150,3,0,288,7,2006,146000,1150,1,0,1,162,45,3,Attached,Cinder Block,N,Regular,1Story,5,4,11.891361901,0
0535477060,7590,2Story,6,5,1966,TA,Y,1348,3,1,453,7,2006,155000,660,1,1,1.1,296,40,3,Attached,Cinder Block,Y,Regular,2Story,6,5,11.951180396,0
0535478010,10205,SFoyer,5,5,1962,TA,Y,999,3,0,300,5,2006,134500,925,2,0,2,222,44,2,Attached,Cinder Block,N,Irregular,SFoyer,5,5,11.809319478,0
0535478070,7400,1Story,7,6,1962,Gd,Y,1045,3,0,528,3,2006,120000,1045,2,0,2,0,44,2,Detached,Cinder Block,N,Regular,1Story,6,6,11.695247022,0
0535478090,7000,1Story,5,6,1962,Gd,Y,864,3,0,336,2,2006,105000,864,1,1,1.1,0,44,1,Attached,Cinder Block,N,Regular,1Story,5,6,11.561715629,0
0535478110,7000,SFoyer,5,5,1962,TA,Y,1025,3,0,0,3,2006,124000,1025,2,0,2,176,44,2,NA,Cinder Block,N,Regular,SFoyer,5,5,11.728036845,0
0902104020,9600,1.5Fin,6,8,1900,Ex,Y,1416,3,0,400,6,2006,156500,780,1,1,1.1,24,106,3,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,6,6,11.960811289,0
0902106090,6451,2Story,7,7,1900,Gd,Y,1428,4,0,576,5,2006,139900,712,2,0,2,264,106,2,Detached,Brick/Tile/Stone,N,Regular,2Story,6,6,11.848683161,0
0902108060,3960,2Story,7,8,1930,TA,N,1004,2,1,200,7,2006,105000,502,1,0,1,280,76,3,Detached,Brick/Tile/Stone,N,Regular,2Story,6,6,11.561715629,0
0902109010,5684,1Story,6,8,1930,Ex,Y,813,2,0,270,6,2006,110000,813,1,0,1,113,76,3,Detached,Brick/Tile/Stone,N,Regular,1Story,6,6,11.608235645,0
0902111010,5633,1Story,5,7,1925,TA,Y,844,2,0,216,7,2006,111500,844,1,0,1,131,81,3,Detached,Brick/Tile/Stone,N,Regular,1Story,5,6,11.62177987,0
0902128020,7200,1Story,4,5,1950,Ex,Y,864,2,0,528,8,2006,105000,576,1,0,1,115,56,3,Detached,Cinder Block,N,Regular,1Story,4,5,11.561715629,0
0902128100,4400,1.5Fin,6,8,1920,TA,Y,1118,2,0,440,10,2006,116000,648,1,0,1,0,86,4,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,6,6,11.66134547,0
0902134060,7614,2Story,3,5,1905,Gd,Y,1376,2,0,216,3,2006,96900,738,1,0,1,225,101,2,Detached,Brick/Tile/Stone,N,Regular,2Story,4,5,11.481434798,0
0902204060,6000,1Story,5,7,1955,TA,Y,960,3,0,576,6,2006,135500,960,2,0,2,0,51,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.816726919,0
0902206020,7830,1Story,3,5,1921,TA,Y,492,1,0,200,6,2006,61500,492,2,0,2,0,85,3,Detached,Brick/Tile/Stone,N,Regular,1Story,4,5,11.026792454,0
0902206090,9576,1.5Fin,6,7,1945,TA,Y,1182,3,0,378,5,2006,120000,770,1,1,1.1,0,61,2,Detached,Cinder Block,N,Regular,1.5Fin,6,6,11.695247022,0
0902207080,5820,1Story,3,8,1955,Ex,Y,1163,3,0,220,7,2006,126175,1162,2,0,2,240,51,3,Attached,Cinder Block,N,Regular,1Story,4,6,11.745425111,0
0902207110,5747,1Story,3,4,1920,Gd,Y,840,2,0,250,6,2006,64000,798,1,0,1,112,86,3,Detached,Concrete/Slab,N,Regular,1Story,4,4,11.066638362,0
0902325160,5000,1.5Fin,5,4,1900,Gd,N,1440,3,0,352,4,2006,79000,540,1,0,1,0,106,2,Attached,Brick/Tile/Stone,N,Regular,1.5Fin,5,4,11.277203131,0
0902329070,3600,2Story,6,7,1910,Ex,N,1368,3,0,216,10,2006,114504,684,1,0,1,158,96,4,Detached,Cinder Block,N,Regular,2Story,6,6,11.648365036,0
0902401090,5976,2Story,5,7,1920,Gd,N,1248,2,0,0,12,2006,93500,624,2,0,2,130,86,1,NA,Concrete/Slab,N,Regular,2Story,5,6,11.445716715,0
0902406030,9750,1Story,5,5,1958,Ex,Y,960,3,0,624,7,2006,125000,960,1,0,1,0,48,3,Detached,Cinder Block,N,Regular,1Story,5,5,11.736069016,0
0902456015,4761,1.5Unf,3,3,1918,Fa,N,1020,2,0,0,10,2006,64500,1020,1,0,1,0,88,4,NA,Brick/Tile/Stone,N,Regular,1Story,4,4,11.074420503,0
0903229040,7800,1.5Fin,5,7,1939,TA,Y,1118,3,1,410,5,2006,119900,793,2,0,2,271,67,2,Detached,Cinder Block,N,Regular,1.5Fin,5,6,11.694413341,0
0903231070,6240,1.5Fin,6,6,1934,TA,Y,1176,3,1,528,9,2006,114500,816,1,0,1,112,72,4,Detached,Concrete/Slab,N,Regular,1.5Fin,6,6,11.648330102,0
0903231190,6240,1.5Fin,5,4,1936,Gd,Y,1344,3,0,240,4,2006,115000,896,1,0,1,314,70,2,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,5,4,11.652687407,0
0903232170,6240,1.5Fin,4,5,1947,Gd,N,912,2,0,0,7,2006,80500,0,1,0,1,0,59,3,NA,Concrete/Slab,N,Regular,1.5Fin,4,5,11.296012463,0
0903233220,6120,1.5Fin,5,7,1930,Gd,Y,1324,3,0,180,2,2006,110000,741,1,0,1,0,76,1,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,5,6,11.608235645,0
0903234030,6000,1Story,6,6,1925,Gd,Y,1103,2,1,440,7,2006,110500,1103,1,0,1,286,81,3,Detached,Brick/Tile/Stone,N,Regular,1Story,6,6,11.6127708,0
0903235020,6000,1Story,5,7,1921,Gd,Y,616,2,0,205,6,2006,89000,616,1,0,1,0,85,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.396391649,0
0903236200,6380,1.5Unf,5,6,1922,TA,Y,1048,2,1,280,8,2006,113000,993,1,0,1,0,84,3,Detached,Brick/Tile/Stone,N,Regular,1Story,5,6,11.635143098,0
0903400030,11672,1Story,5,5,1925,TA,Y,816,2,0,210,7,2006,109000,816,1,0,1,168,81,3,Detached,Brick/Tile/Stone,N,Irregular,1Story,5,5,11.599103161,0
0903425340,9873,1Story,4,5,1970,TA,N,960,3,0,576,5,2006,129000,960,2,0,2,288,36,2,Detached,Cinder Block,Y,Regular,1Story,4,5,11.767567683,0
0903430130,4118,1Story,4,4,1941,Fa,N,693,2,0,0,3,2006,52500,693,1,0,1,20,65,2,NA,Cinder Block,N,Irregular,1Story,4,4,10.868568449,0
0903452090,7518,2Story,5,8,1910,Gd,Y,1330,3,0,390,7,2006,116500,396,1,0,1,72,96,3,Detached,Brick/Tile/Stone,N,Regular,2Story,5,6,11.665646552,0
0903454080,8600,1.5Fin,6,6,1937,TA,Y,1376,3,1,198,6,2006,119500,780,2,0,2,0,69,3,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,6,6,11.69107165,0
0903455090,7200,1.5Fin,5,6,1938,Ex,Y,1360,2,0,297,7,2006,125500,803,1,1,1.1,65,68,3,Detached,Cinder Block,N,Regular,1.5Fin,5,6,11.740061038,0
0903456060,9786,1Story,3,4,1922,Fa,N,1077,3,1,210,5,2006,91000,1007,1,0,1,100,84,2,Detached,Brick/Tile/Stone,N,Regular,1Story,4,4,11.418614785,0
0903456090,6780,1.5Fin,6,8,1935,Gd,N,754,2,0,0,6,2006,84500,520,2,0,2,53,71,3,NA,Cinder Block,N,Regular,1.5Fin,6,6,11.344506813,0
0904100030,12375,1.5Fin,5,5,1951,TA,Y,1422,3,1,288,6,2006,137500,806,2,0,2,0,55,3,Detached,Cinder Block,Y,Regular,1.5Fin,5,5,11.831379196,0
0904301410,8250,1Story,5,7,1935,TA,N,1032,2,1,260,6,2006,125000,0,1,0,1,0,71,3,Detached,Concrete/Slab,N,Regular,1Story,5,6,11.736069016,0
0904302020,5220,1Story,5,3,1936,Gd,Y,879,2,0,180,1,2006,80000,830,1,0,1,108,70,1,Detached,Brick/Tile/Stone,N,Irregular,1Story,5,4,11.289781914,0
0904302030,5500,1Story,7,5,2004,Ex,Y,1073,2,0,246,5,2006,157000,1073,3,0,3,120,2,2,Detached,Concrete/Slab,N,Regular,1Story,6,5,11.964001084,0
0905100030,11235,1Story,4,5,1963,Gd,Y,1382,3,1,459,10,2006,148000,1051,1,1,1.1,82,43,4,Attached,Cinder Block,Y,Regular,1Story,4,5,11.904967553,0
0905101330,10791,1Story,4,5,1967,TA,Y,1296,2,0,516,10,2006,90000,0,2,0,2,0,39,4,,Concrete/Slab,N,Regular,1Story,4,5,11.407564949,0
0905101450,8414,1Story,6,8,1963,TA,Y,1068,3,0,264,2,2006,154500,1059,1,1,1.1,192,43,1,Attached,Cinder Block,N,Regular,1Story,6,6,11.947949375,0
0905103130,11327,1Story,5,6,1967,TA,Y,1064,3,1,528,6,2006,153600,1064,1,1,1.1,362,39,3,Attached,Cinder Block,Y,Irregular,1Story,5,6,11.9421071,0
0905103180,10366,SLvl,6,7,1964,TA,Y,934,2,0,336,7,2006,132000,912,1,1,1.1,77,42,3,Attached,Cinder Block,N,Irregular,SLvl,6,6,11.790557202,0
0905106210,11553,1Story,5,5,1968,TA,Y,1159,3,1,336,7,2006,158000,1051,1,1,1.1,466,38,3,Attached,Cinder Block,Y,Irregular,1Story,5,5,11.970350312,0
0905107070,7844,2Story,6,7,1978,TA,Y,1400,3,1,440,3,2006,149500,672,1,1,1.1,0,28,2,Attached,Cinder Block,Y,Regular,2Story,6,6,11.915051672,0
0905107220,9535,1Story,5,5,1967,TA,Y,1458,3,1,512,7,2006,165000,1176,2,1,2.1,284,39,3,Attached,Cinder Block,Y,Irregular,1Story,5,5,12.013700753,0
0905107300,7176,SLvl,6,6,1978,Fa,Y,1040,3,1,616,7,2006,160500,960,2,0,2,311,28,3,Detached,Cinder Block,Y,Irregular,SLvl,6,6,11.986049222,0
0905200380,17529,1Story,5,5,1924,Fa,N,872,2,1,322,4,2006,105000,872,1,0,1,0,82,2,Detached,Brick/Tile/Stone,Y,Regular,1Story,5,5,11.561715629,0
0905200490,10246,SLvl,4,9,1965,Ex,Y,960,0,0,364,5,2006,145000,648,1,1,1.1,88,41,2,Attached,Cinder Block,N,Irregular,SLvl,4,6,11.884489021,0
0905201090,14175,1Story,5,6,1956,Gd,Y,1437,3,1,576,11,2006,168000,1188,2,1,2.1,304,50,4,Detached,Cinder Block,N,Regular,1Story,5,6,12.031719258,0
0905202210,13050,1Story,5,6,1963,Ex,Y,1000,1,2,575,4,2006,164000,1000,2,0,2,238,43,2,Attached,Cinder Block,N,Regular,1Story,5,6,12.007621707,0
0905300010,10820,SFoyer,5,7,1971,Ex,Y,810,2,0,576,6,2006,130000,782,2,0,2,0,35,3,Detached,Concrete/Slab,Y,Regular,SFoyer,5,6,11.775289729,0
0905300080,13350,1Story,5,5,1974,TA,Y,894,3,1,440,6,2006,142500,864,2,0,2,241,32,3,Attached,Cinder Block,N,Irregular,1Story,5,5,11.867097279,0
0905402110,9375,1Story,4,5,1954,Ex,Y,1350,3,1,504,6,2006,146000,967,1,1,1.1,237,52,3,Attached,Cinder Block,N,Regular,1Story,4,5,11.891361901,0
0905451050,12048,1Story,5,6,1952,Gd,Y,1488,3,1,569,4,2006,135000,0,1,0,1,537,54,2,Attached,Concrete/Slab,Y,Regular,1Story,5,6,11.813030057,0
0905451410,10519,1Story,5,8,1955,Gd,Y,1057,3,0,288,3,2006,137000,1057,1,1,1.1,0,51,2,Attached,Cinder Block,Y,Regular,1Story,5,6,11.827736205,0
0905475150,6420,1Story,5,7,1952,Fa,Y,1148,2,0,308,9,2006,123500,980,1,1,1.1,0,54,4,Detached,Concrete/Slab,N,Irregular,1Story,5,6,11.723996435,0
0905477010,8335,1Story,5,5,1954,Gd,Y,1124,3,1,0,4,2006,93000,0,1,0,1,36,52,2,NA,Concrete/Slab,N,Regular,1Story,5,5,11.440354772,0
0905480160,7585,1.5Fin,5,3,1948,Fa,Y,1456,4,1,280,8,2006,91500,810,2,1,2.1,0,58,3,Detached,Cinder Block,N,Regular,1.5Fin,5,4,11.424094251,0
0906202040,11200,1Story,6,5,1985,TA,Y,1298,3,1,403,5,2006,180000,1298,3,0,3,191,21,2,Attached,Cinder Block,Y,Regular,1Story,6,5,12.10071213,1
0906225180,9069,SFoyer,6,8,1993,Gd,Y,1440,2,0,920,4,2006,224500,1344,4,0,4,288,13,2,Attached,Concrete/Slab,N,Regular,SFoyer,6,6,12.321630986,1
0906475050,21453,SLvl,6,5,1969,Ex,Y,988,1,2,540,10,2006,180000,938,2,0,2,260,37,4,Attached,Cinder Block,N,Irregular,SLvl,6,5,12.10071213,1
0907125020,8846,SFoyer,5,5,1996,Ex,Y,914,2,0,576,7,2006,148000,870,1,0,1,0,10,3,Detached,Concrete/Slab,N,Irregular,SFoyer,5,5,11.904967553,0
0907125080,13015,1Story,5,6,1996,Ex,Y,1100,3,0,462,6,2006,145000,1100,1,1,1.1,0,10,3,Attached,Concrete/Slab,N,Regular,1Story,5,6,11.884489021,0
0907130110,12438,2Story,6,5,1995,Ex,Y,1499,3,1,473,8,2006,187000,781,2,1,2.1,504,11,3,Attached,Concrete/Slab,Y,Irregular,2Story,6,5,12.138863896,1
0907131070,8685,1Story,7,5,1998,Ex,Y,1425,3,0,591,5,2006,193000,1425,3,0,3,130,8,2,Attached,Concrete/Slab,N,Irregular,1Story,6,5,12.170445468,1
0907135230,13568,1Story,5,5,1995,Ex,Y,990,3,0,576,7,2006,156000,990,1,1,1.1,224,11,3,Attached,Concrete/Slab,N,Irregular,1Story,5,5,11.957611286,0
0907175060,9236,1Story,6,5,1997,Ex,Y,1494,3,0,576,7,2006,217000,1479,3,0,3,195,9,3,Attached,Concrete/Slab,N,Irregular,1Story,6,5,12.287652633,1
0907200170,10780,SLvl,5,5,1976,Gd,Y,954,3,0,576,7,2006,132500,911,1,0,1,0,30,3,Detached,Cinder Block,N,Irregular,SLvl,5,5,11.794337924,0
0907201160,8340,2Story,6,6,1977,TA,Y,1388,3,0,317,12,2006,157500,675,1,1,1.1,442,29,1,Attached,Cinder Block,Y,Irregular,2Story,6,6,11.967180737,0
0907201230,10385,SLvl,6,6,1978,TA,Y,1282,3,0,672,4,2006,174000,995,2,1,2.1,386,28,2,Detached,Cinder Block,Y,Irregular,SLvl,6,6,12.066810578,0
0907202140,9920,1Story,5,6,1969,TA,Y,971,3,1,300,5,2006,128500,971,1,1,1.1,0,37,2,Attached,Cinder Block,N,Irregular,1Story,5,6,11.763684183,0
0907203010,9560,1Story,5,7,1972,Ex,Y,864,3,0,288,6,2006,128500,864,1,0,1,0,34,3,Attached,Cinder Block,N,Irregular,1Story,5,6,11.763684183,0
0907227090,7200,1Story,5,8,1972,Ex,Y,864,3,0,297,3,2006,119900,864,1,0,1,0,34,2,Detached,Cinder Block,N,Regular,1Story,5,6,11.694413341,0
0907230240,3612,2Story,6,5,1993,Ex,Y,1320,3,0,484,6,2006,137000,630,2,1,2.1,48,13,3,Detached,Concrete/Slab,N,Irregular,2Story,6,5,11.827736205,0
0907255010,11088,1Story,8,5,2002,Ex,Y,1358,1,1,418,6,2006,220000,1348,2,1,2.1,234,4,3,Attached,Concrete/Slab,N,Regular,1Story,6,5,12.301382825,1
0907290160,4435,1Story,6,5,2003,Ex,Y,848,1,0,420,4,2006,133000,848,2,0,2,140,3,2,Attached,Concrete/Slab,Y,Regular,1Story,6,5,11.798104407,0
0907290230,4435,1Story,6,5,2004,Ex,Y,848,1,1,420,5,2006,155900,848,2,0,2,140,2,2,Attached,Concrete/Slab,Y,Regular,1Story,6,5,11.956970055,0
0907401050,8810,1Story,7,5,2003,Ex,Y,1390,3,0,545,3,2006,207000,1390,3,0,3,68,3,2,Attached,Concrete/Slab,N,Regular,1Story,6,5,12.240474072,1
0908102020,8777,2Story,4,6,1910,Gd,Y,1436,3,0,528,10,2006,98000,676,3,0,3,147,96,4,Attached,Cinder Block,N,Regular,2Story,4,6,11.492722758,0
0908102320,17755,1Story,5,4,1959,TA,Y,1466,3,2,528,11,2006,149900,1466,1,1,1.1,240,47,4,Attached,Cinder Block,Y,Regular,1Story,5,4,11.917723684,0
0908102330,8877,1Story,4,5,1951,TA,Y,1220,2,0,396,4,2006,102000,836,1,0,1,0,55,2,Detached,Cinder Block,N,Regular,1Story,4,5,11.532728092,0
0908130020,8050,1Story,6,5,2002,Ex,Y,914,2,0,0,4,2006,117250,914,2,0,2,32,4,2,NA,Concrete/Slab,,Regular,1Story,6,5,11.672063686,0
0908186060,3675,SLvl,5,5,2005,Gd,Y,1072,2,0,525,5,2006,145000,547,2,0,2,28,1,2,Attached,Concrete/Slab,Y,Regular,SLvl,5,5,11.884489021,0
0908225180,6956,1.5Fin,4,7,1948,Ex,Y,936,3,0,265,4,2006,97900,624,1,0,1,0,58,2,Attached,Cinder Block,N,Regular,1.5Fin,4,6,11.491701829,0
0908228040,9738,1.5Fin,5,7,1924,Gd,Y,1221,4,0,392,3,2006,104900,784,2,0,2,0,82,2,Attached,Brick/Tile/Stone,N,Regular,1.5Fin,5,6,11.560762794,0
0908275220,8172,1Story,5,7,1955,TA,Y,864,2,0,572,4,2006,115000,864,2,0,2,0,51,2,Detached,Cinder Block,N,Regular,1Story,5,6,11.652687407,0
0909101050,8248,1.5Fin,5,7,1918,Gd,Y,1250,3,0,280,7,2006,116000,686,1,2,1.2,207,88,3,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,5,6,11.66134547,0
0909101330,8088,1Story,2,3,1922,TA,N,498,1,0,216,2,2006,35000,498,1,0,1,0,84,1,Detached,Brick/Tile/Stone,N,Regular,1Story,4,4,10.46310334,0
0909103020,11388,1.5Fin,4,7,1910,TA,N,1273,3,0,275,9,2006,121000,616,1,0,1,212,96,4,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,4,6,11.703545825,0
0909250070,7000,2Story,7,8,1926,Ex,Y,1479,3,2,312,5,2006,160000,624,2,0,2,530,80,2,Detached,Brick/Tile/Stone,N,Regular,2Story,6,6,11.982929094,0
0909256010,10164,1.5Fin,5,5,1939,Fa,Y,1465,3,2,240,7,2006,131000,992,2,0,2,126,67,3,Detached,Cinder Block,N,Regular,1.5Fin,5,5,11.782952602,0
0909256020,6191,1.5Fin,5,4,1941,TA,N,1288,4,0,240,11,2006,112000,824,1,0,1,0,65,4,Detached,Cinder Block,N,Regular,1.5Fin,5,4,11.62625415,0
0909279040,11600,1Story,4,5,1922,Ex,Y,1180,2,1,252,7,2006,137500,700,1,0,1,0,84,3,Detached,Brick/Tile/Stone,N,Regular,1Story,4,5,11.831379196,0
0909428110,15750,1Story,5,5,1953,TA,Y,1336,2,2,375,6,2006,157000,1165,2,0,2,0,53,3,Attached,Cinder Block,Y,Regular,1Story,5,5,11.964001084,0
0910200060,7000,1.5Fin,6,7,1926,Ex,Y,1285,3,0,506,5,2006,145400,861,1,1,1.1,96,80,2,Detached,Concrete/Slab,N,Regular,1.5Fin,6,6,11.887243844,0
